index,Height,Height (m),Weight,BMI
6314,167,1.67,40,14.34257234
6315,176,1.76,73,23.56663223
6316,161,1.61,77,29.70564407
6317,177,1.77,95,30.32334259
6318,162,1.62,41,15.6226185
6319,141,1.41,74,37.22146773
6320,148,1.48,89,40.63184806
6321,152,1.52,76,32.89473684
6322,141,1.41,54,27.16161159
6323,155,1.55,42,17.4817898
6324,162,1.62,71,27.05380277
6325,143,1.43,37,18.09379432
6326,156,1.56,64,26.29848784
6327,141,1.41,36,18.10774106
6328,166,1.66,41,14.87879228
6329,152,1.52,30,12.98476454
6330,154,1.54,58,24.45606342
6331,150,1.5,57,25.33333333
6332,159,1.59,72,28.47988608
6333,163,1.63,95,35.75595619
6334,174,1.74,86,28.40533756
6335,179,1.79,64,19.97440779
6336,152,1.52,28,12.11911357
6337,172,1.72,93,31.4359113
6338,180,1.8,72,22.22222222
6339,177,1.77,29,9.256599317
6340,144,1.44,97,46.77854938
6341,172,1.72,74,25.01352082
6342,163,1.63,62,23.33546614
6343,144,1.44,49,23.63040123
6344,179,1.79,84,26.21641022
6345,168,1.68,73,25.86451247
6346,177,1.77,93,29.68495643
6347,164,1.64,43,15.98750744
6348,152,1.52,89,38.52146814
6349,152,1.52,37,16.01454294
6350,160,1.6,73,28.515625
6351,142,1.42,77,38.18686768
6352,178,1.78,52,16.41206918
6353,170,1.7,75,25.95155709
6354,178,1.78,27,8.521651307
6355,173,1.73,37,12.36259147
6356,140,1.4,43,21.93877551
6357,172,1.72,88,29.74580855
6358,159,1.59,33,13.05328112
6359,170,1.7,40,13.84083045
6360,160,1.6,89,34.765625
6361,154,1.54,86,36.26243886
6362,151,1.51,78,34.20902592
6363,172,1.72,59,19.94321255
6364,170,1.7,91,31.48788927
6365,164,1.64,36,13.38488995
6366,147,1.47,87,40.26100236
6367,140,1.4,88,44.89795918
6368,158,1.58,71,28.44095498
6369,148,1.48,37,16.89189189
6370,140,1.4,45,22.95918367
6371,173,1.73,90,30.07116843
6372,150,1.5,95,42.22222222
6373,178,1.78,94,29.66797122
6374,174,1.74,65,21.46915048
6375,172,1.72,54,18.25310979
6376,153,1.53,39,16.66025887
6377,173,1.73,58,19.37919743
6378,167,1.67,57,20.43816558
6379,150,1.5,97,43.11111111
6380,143,1.43,49,23.96205193
6381,160,1.6,25,9.765625
6382,158,1.58,66,26.43807082
6383,173,1.73,90,30.07116843
6384,159,1.59,58,22.94213045
6385,148,1.48,69,31.50109569
6386,154,1.54,30,12.64968797
6387,157,1.57,67,27.18163009
6388,141,1.41,67,33.70051808
6389,162,1.62,80,30.48315806
6390,162,1.62,43,16.38469745
6391,179,1.79,81,25.28010986
6392,140,1.4,65,33.16326531
6393,153,1.53,78,33.32051775
6394,143,1.43,97,47.4350824
6395,146,1.46,41,19.23437793
6396,175,1.75,59,19.26530612
6397,162,1.62,45,17.14677641
6398,167,1.67,99,35.49786654
6399,170,1.7,42,14.53287197
6400,163,1.63,74,27.85200798
6401,154,1.54,32,13.49300051
6402,164,1.64,95,35.32123736
6403,153,1.53,93,39.72830962
6404,150,1.5,64,28.44444444
6405,155,1.55,95,39.5421436
6406,173,1.73,50,16.70620468
6407,142,1.42,65,32.23566753
6408,150,1.5,41,18.22222222
6409,157,1.57,96,38.94681326
6410,171,1.71,54,18.46722068
6411,147,1.47,44,20.36188625
6412,143,1.43,30,14.67064404
6413,164,1.64,31,11.52587745
6414,152,1.52,50,21.64127424
6415,147,1.47,63,29.15451895
6416,148,1.48,27,12.3265157
6417,175,1.75,55,17.95918367
6418,157,1.57,32,12.98227109
6419,161,1.61,57,21.98989237
6420,149,1.49,37,16.66591595
6421,167,1.67,97,34.78073793
6422,164,1.64,63,23.42355741
6423,149,1.49,40,18.01720643
6424,173,1.73,57,19.04507334
6425,156,1.56,75,30.81854043
6426,148,1.48,68,31.04455807
6427,158,1.58,57,22.83287935
6428,177,1.77,94,30.00414951
6429,177,1.77,58,18.51319863
6430,143,1.43,31,15.15966551
6431,177,1.77,43,13.72530244
6432,168,1.68,87,30.82482993
6433,151,1.51,68,29.82325337
6434,154,1.54,27,11.38471918
6435,153,1.53,73,31.18458712
6436,143,1.43,57,27.87422368
6437,141,1.41,90,45.26935265
6438,157,1.57,81,32.86137369
6439,160,1.6,70,27.34375
6440,175,1.75,70,22.85714286
6441,163,1.63,65,24.4646016
6442,178,1.78,47,14.83398561
6443,143,1.43,26,12.71455817
6444,173,1.73,78,26.06167931
6445,168,1.68,35,12.40079365
6446,167,1.67,87,31.19509484
6447,166,1.66,92,33.38655828
6448,155,1.55,100,41.62330905
6449,169,1.69,90,31.5115017
6450,154,1.54,99,41.74397032
6451,161,1.61,66,25.46198063
6452,166,1.66,93,33.74945565
6453,177,1.77,43,13.72530244
6454,176,1.76,67,21.62964876
6455,178,1.78,76,23.98687034
6456,148,1.48,71,32.41417093
6457,153,1.53,65,27.76709812
6458,160,1.6,31,12.109375
6459,159,1.59,31,12.26217317
6460,163,1.63,73,27.47562949
6461,170,1.7,28,9.688581315
6462,161,1.61,49,18.90359168
6463,158,1.58,68,27.23922448
6464,163,1.63,37,13.92600399
6465,141,1.41,26,13.07781299
6466,147,1.47,33,15.27141469
6467,158,1.58,49,19.6282647
6468,143,1.43,36,17.60477285
6469,178,1.78,71,22.40878677
6470,162,1.62,26,9.907026368
6471,177,1.77,27,8.618213157
6472,155,1.55,26,10.82206035
6473,169,1.69,56,19.60715661
6474,177,1.77,96,30.64253567
6475,169,1.69,35,12.25447288
6476,145,1.45,64,30.43995244
6477,151,1.51,42,18.42024473
6478,144,1.44,72,34.72222222
6479,180,1.8,96,29.62962963
6480,166,1.66,73,26.4915082
6481,149,1.49,51,22.9719382
6482,179,1.79,61,19.03810742
6483,156,1.56,66,27.12031558
6484,143,1.43,63,30.80835249
6485,145,1.45,30,14.26872771
6486,150,1.5,44,19.55555556
6487,171,1.71,30,10.25956705
6488,150,1.5,26,11.55555556
6489,158,1.58,88,35.2507611
6490,174,1.74,28,9.248249438
6491,143,1.43,62,30.31933102
6492,174,1.74,87,28.73563218
6493,167,1.67,31,11.11549356
6494,155,1.55,35,14.56815817
6495,164,1.64,54,20.07733492
6496,179,1.79,36,11.23560438
6497,174,1.74,38,12.55119567
6498,141,1.41,63,31.68854685
6499,157,1.57,81,32.86137369
6500,150,1.5,61,27.11111111
6501,167,1.67,32,11.47405787
6502,159,1.59,27,10.67995728
6503,168,1.68,36,12.75510204
6504,180,1.8,66,20.37037037
6505,173,1.73,73,24.39105884
6506,162,1.62,93,35.43667124
6507,176,1.76,51,16.4643595
6508,140,1.4,38,19.3877551
6509,150,1.5,51,22.66666667
6510,152,1.52,98,42.41689751
6511,151,1.51,70,30.70040788
6512,162,1.62,52,19.81405274
6513,147,1.47,55,25.45235781
6514,177,1.77,89,28.40818411
6515,173,1.73,88,29.40292024
6516,161,1.61,37,14.27414066
6517,153,1.53,25,10.67965312
6518,173,1.73,85,28.40054796
6519,167,1.67,76,27.25088745
6520,177,1.77,90,28.72737719
6521,149,1.49,58,26.12494933
6522,149,1.49,72,32.43097158
6523,144,1.44,97,46.77854938
6524,167,1.67,70,25.0995016
6525,161,1.61,37,14.27414066
6526,157,1.57,100,40.56959714
6527,143,1.43,29,14.18162257
6528,175,1.75,94,30.69387755
6529,152,1.52,64,27.70083102
6530,157,1.57,27,10.95379123
6531,156,1.56,99,40.68047337
6532,170,1.7,100,34.60207612
6533,153,1.53,68,29.0486565
6534,175,1.75,85,27.75510204
6535,164,1.64,25,9.295062463
6536,158,1.58,76,30.44383913
6537,149,1.49,65,29.27796045
6538,144,1.44,100,48.22530864
6539,142,1.42,39,19.34140052
6540,157,1.57,83,33.67276563
6541,141,1.41,56,28.1675972
6542,177,1.77,89,28.40818411
6543,173,1.73,80,26.7299275
6544,156,1.56,76,31.22945431
6545,167,1.67,56,20.07960128
6546,176,1.76,47,15.17303719
6547,144,1.44,74,35.6867284
6548,155,1.55,37,15.40062435
6549,157,1.57,38,15.41644691
6550,168,1.68,93,32.95068027
6551,174,1.74,59,19.48738275
6552,163,1.63,66,24.84098009
6553,176,1.76,99,31.96022727
6554,160,1.6,88,34.375
6555,174,1.74,56,18.49649888
6556,166,1.66,44,15.9674844
6557,157,1.57,58,23.53036634
6558,145,1.45,39,18.54934602
6559,180,1.8,40,12.34567901
6560,141,1.41,96,48.28730949
6561,179,1.79,35,10.92350426
6562,161,1.61,40,15.43150341
6563,169,1.69,81,28.36035153
6564,169,1.69,48,16.80613424
6565,159,1.59,58,22.94213045
6566,162,1.62,85,32.38835543
6567,156,1.56,90,36.98224852
6568,172,1.72,56,18.92915089
6569,151,1.51,37,16.22735845
6570,144,1.44,59,28.4529321
6571,173,1.73,70,23.38868656
6572,180,1.8,73,22.5308642
6573,171,1.71,92,31.46267228
6574,163,1.63,70,26.34649403
6575,161,1.61,69,26.61934339
6576,146,1.46,79,37.06136236
6577,167,1.67,66,23.66524436
6578,160,1.6,92,35.9375
6579,159,1.59,26,10.28440331
6580,169,1.69,85,29.76086271
6581,152,1.52,63,27.26800554
6582,162,1.62,57,21.71925011
6583,151,1.51,62,27.19178983
6584,164,1.64,87,32.34681737
6585,154,1.54,68,28.67262608
6586,141,1.41,89,44.76635984
6587,162,1.62,63,24.00548697
6588,161,1.61,87,33.56351993
6589,148,1.48,68,31.04455807
6590,173,1.73,74,24.72518293
6591,167,1.67,95,34.06360931
6592,152,1.52,50,21.64127424
6593,173,1.73,82,27.39817568
6594,152,1.52,31,13.41759003
6595,169,1.69,83,29.06060712
6596,163,1.63,45,16.93703188
6597,162,1.62,50,19.05197378
6598,162,1.62,71,27.05380277
6599,170,1.7,60,20.76124567
6600,158,1.58,41,16.42365006
6601,154,1.54,58,24.45606342
6602,174,1.74,99,32.69916766
6603,169,1.69,87,30.46111831
6604,146,1.46,64,30.02439482
6605,143,1.43,26,12.71455817
6606,173,1.73,36,12.02846737
6607,155,1.55,58,24.14151925
6608,177,1.77,87,27.76979795
6609,180,1.8,55,16.97530864
6610,156,1.56,97,39.85864563
6611,164,1.64,93,34.57763236
6612,172,1.72,77,26.02758248
6613,173,1.73,36,12.02846737
6614,152,1.52,52,22.50692521
6615,152,1.52,82,35.49168975
6616,164,1.64,76,28.25698989
6617,157,1.57,82,33.26706966
6618,157,1.57,57,23.12467037
6619,140,1.4,64,32.65306122
6620,179,1.79,95,29.64951156
6621,140,1.4,75,38.26530612
6622,180,1.8,77,23.7654321
6623,179,1.79,82,25.59220998
6624,148,1.48,81,36.97954711
6625,165,1.65,74,27.18089991
6626,168,1.68,57,20.19557823
6627,145,1.45,36,17.12247325
6628,179,1.79,87,27.15271059
6629,179,1.79,92,28.7132112
6630,178,1.78,40,12.6246686
6631,154,1.54,30,12.64968797
6632,143,1.43,49,23.96205193
6633,154,1.54,31,13.07134424
6634,168,1.68,97,34.36791383
6635,169,1.69,69,24.15881797
6636,159,1.59,67,26.50211621
6637,162,1.62,84,32.00731596
6638,146,1.46,79,37.06136236
6639,147,1.47,95,43.9631635
6640,142,1.42,94,46.61773458
6641,152,1.52,67,28.99930748
6642,173,1.73,88,29.40292024
6643,148,1.48,87,39.71877283
6644,165,1.65,95,34.89439853
6645,143,1.43,60,29.34128808
6646,152,1.52,84,36.35734072
6647,167,1.67,77,27.60945176
6648,157,1.57,76,30.83289383
6649,157,1.57,96,38.94681326
6650,179,1.79,30,9.363003652
6651,155,1.55,86,35.79604579
6652,143,1.43,45,22.00596606
6653,158,1.58,62,24.8357635
6654,180,1.8,41,12.65432099
6655,143,1.43,53,25.91813781
6656,156,1.56,77,31.64036818
6657,141,1.41,71,35.71248931
6658,166,1.66,88,31.93496879
6659,143,1.43,86,42.05584625
6660,159,1.59,77,30.45765595
6661,156,1.56,82,33.69493754
6662,144,1.44,75,36.16898148
6663,169,1.69,36,12.60460068
6664,142,1.42,85,42.15433446
6665,178,1.78,64,20.19946976
6666,171,1.71,86,29.41075887
6667,140,1.4,74,37.75510204
6668,140,1.4,31,15.81632653
6669,159,1.59,28,11.07551125
6670,176,1.76,90,29.05475207
6671,173,1.73,42,14.03321193
6672,144,1.44,61,29.41743827
6673,169,1.69,87,30.46111831
6674,177,1.77,58,18.51319863
6675,156,1.56,50,20.54569362
6676,163,1.63,81,30.48665738
6677,167,1.67,97,34.78073793
6678,144,1.44,33,15.91435185
6679,147,1.47,71,32.85668009
6680,176,1.76,37,11.9447314
6681,150,1.5,54,24
6682,167,1.67,93,33.34648069
6683,159,1.59,42,16.61326688
6684,144,1.44,89,42.92052469
6685,171,1.71,76,25.99090318
6686,152,1.52,49,21.20844875
6687,145,1.45,29,13.79310345
6688,150,1.5,59,26.22222222
6689,156,1.56,38,15.61472715
6690,154,1.54,68,28.67262608
6691,166,1.66,100,36.28973726
6692,178,1.78,54,17.04330261
6693,180,1.8,65,20.0617284
6694,162,1.62,44,16.76573693
6695,179,1.79,26,8.114603165
6696,156,1.56,88,36.16042078
6697,172,1.72,79,26.70362358
6698,177,1.77,42,13.40610936
6699,167,1.67,30,10.75692926
6700,168,1.68,62,21.96712018
6701,140,1.4,76,38.7755102
6702,175,1.75,53,17.30612245
6703,148,1.48,43,19.6311176
6704,160,1.6,36,14.0625
6705,179,1.79,95,29.64951156
6706,140,1.4,29,14.79591837
6707,156,1.56,41,16.84746877
6708,155,1.55,29,12.07075963
6709,168,1.68,38,13.46371882
6710,165,1.65,93,34.15977961
6711,161,1.61,36,13.88835307
6712,168,1.68,75,26.57312925
6713,163,1.63,64,24.08822312
6714,167,1.67,51,18.28677973
6715,141,1.41,64,32.19153966
6716,148,1.48,46,21.00073046
6717,168,1.68,60,21.2585034
6718,149,1.49,56,25.224089
6719,173,1.73,67,22.38631428
6720,168,1.68,82,29.05328798
6721,146,1.46,47,22.04916495
6722,177,1.77,100,31.91930799
6723,155,1.55,31,12.90322581
6724,162,1.62,68,25.91068435
6725,162,1.62,56,21.33821064
6726,157,1.57,83,33.67276563
6727,157,1.57,48,19.47340663
6728,156,1.56,83,34.10585141
6729,173,1.73,71,23.72281065
6730,149,1.49,74,33.3318319
6731,179,1.79,79,24.65590962
6732,177,1.77,47,15.00207476
6733,175,1.75,87,28.40816327
6734,141,1.41,52,26.15562597
6735,158,1.58,44,17.62538055
6736,144,1.44,86,41.47376543
6737,179,1.79,69,21.5349084
6738,168,1.68,39,13.81802721
6739,180,1.8,64,19.75308642
6740,179,1.79,54,16.85340657
6741,152,1.52,43,18.61149584
6742,166,1.66,25,9.072434316
6743,168,1.68,29,10.27494331
6744,155,1.55,68,28.30385016
6745,168,1.68,87,30.82482993
6746,144,1.44,100,48.22530864
6747,168,1.68,73,25.86451247
6748,169,1.69,26,9.103322713
6749,162,1.62,53,20.19509221
6750,156,1.56,28,11.50558843
6751,159,1.59,28,11.07551125
6752,165,1.65,56,20.56932966
6753,140,1.4,68,34.69387755
6754,177,1.77,64,20.42835711
6755,158,1.58,39,15.62249639
6756,146,1.46,60,28.14787014
6757,140,1.4,67,34.18367347
6758,163,1.63,40,15.05513945
6759,171,1.71,59,20.17714852
6760,151,1.51,45,19.73597649
6761,179,1.79,57,17.78970694
6762,176,1.76,39,12.59039256
6763,152,1.52,26,11.2534626
6764,161,1.61,55,21.21831719
6765,170,1.7,93,32.1799308
6766,163,1.63,96,36.13233468
6767,170,1.7,87,30.10380623
6768,180,1.8,88,27.16049383
6769,153,1.53,33,14.09714212
6770,147,1.47,62,28.69174881
6771,172,1.72,29,9.802595998
6772,150,1.5,60,26.66666667
6773,162,1.62,49,18.67093431
6774,153,1.53,81,34.60207612
6775,164,1.64,60,22.30814991
6776,156,1.56,97,39.85864563
6777,159,1.59,39,15.42660496
6778,155,1.55,42,17.4817898
6779,157,1.57,59,23.93606231
6780,141,1.41,98,49.29329511
6781,155,1.55,79,32.88241415
6782,150,1.5,40,17.77777778
6783,172,1.72,56,18.92915089
6784,164,1.64,54,20.07733492
6785,146,1.46,74,34.71570651
6786,163,1.63,65,24.4646016
6787,152,1.52,80,34.62603878
6788,163,1.63,31,11.66773307
6789,155,1.55,30,12.48699272
6790,164,1.64,44,16.35930993
6791,179,1.79,67,20.91070816
6792,169,1.69,55,19.25702882
6793,142,1.42,97,48.10553462
6794,158,1.58,86,34.44960743
6795,145,1.45,85,40.42806183
6796,161,1.61,40,15.43150341
6797,141,1.41,82,41.24541019
6798,151,1.51,75,32.89329415
6799,145,1.45,58,27.5862069
6800,154,1.54,50,21.08281329
6801,147,1.47,71,32.85668009
6802,140,1.4,93,47.44897959
6803,175,1.75,55,17.95918367
6804,178,1.78,39,12.30905189
6805,140,1.4,69,35.20408163
6806,165,1.65,86,31.58861341
6807,156,1.56,45,18.49112426
6808,152,1.52,25,10.82063712
6809,160,1.6,52,20.3125
6810,176,1.76,47,15.17303719
6811,151,1.51,74,32.4547169
6812,168,1.68,43,15.23526077
6813,177,1.77,63,20.10916403
6814,148,1.48,37,16.89189189
6815,152,1.52,63,27.26800554
6816,170,1.7,71,24.56747405
6817,163,1.63,60,22.58270917
6818,174,1.74,46,15.19355265
6819,167,1.67,98,35.13930223
6820,172,1.72,63,21.29529475
6821,177,1.77,26,8.299020077
6822,143,1.43,48,23.47303047
6823,166,1.66,31,11.24981855
6824,143,1.43,72,35.2095457
6825,179,1.79,56,17.47760682
6826,176,1.76,54,17.43285124
6827,162,1.62,61,23.24340802
6828,176,1.76,40,12.91322314
6829,156,1.56,73,29.99671269
6830,169,1.69,62,21.70792339
6831,179,1.79,36,11.23560438
6832,142,1.42,91,45.12993454
6833,170,1.7,96,33.21799308
6834,158,1.58,89,35.65133793
6835,170,1.7,98,33.9100346
6836,152,1.52,62,26.83518006
6837,167,1.67,97,34.78073793
6838,152,1.52,46,19.9099723
6839,160,1.6,48,18.75
6840,172,1.72,98,33.12601406
6841,166,1.66,93,33.74945565
6842,142,1.42,63,31.24380083
6843,140,1.4,98,50
6844,164,1.64,91,33.83402736
6845,163,1.63,86,32.36854981
6846,180,1.8,75,23.14814815
6847,158,1.58,79,31.64556962
6848,147,1.47,26,12.03202369
6849,161,1.61,32,12.34520273
6850,168,1.68,32,11.33786848
6851,152,1.52,42,18.17867036
6852,179,1.79,80,24.96800974
6853,158,1.58,50,20.02884153
6854,151,1.51,41,17.98166747
6855,142,1.42,65,32.23566753
6856,166,1.66,54,19.59645812
6857,168,1.68,89,31.53344671
6858,161,1.61,80,30.86300683
6859,156,1.56,92,37.80407627
6860,158,1.58,58,23.23345618
6861,156,1.56,43,17.66929652
6862,144,1.44,47,22.66589506
6863,152,1.52,99,42.84972299
6864,154,1.54,59,24.87771968
6865,175,1.75,57,18.6122449
6866,149,1.49,81,36.48484303
6867,141,1.41,87,43.76037423
6868,175,1.75,97,31.67346939
6869,160,1.6,87,33.984375
6870,180,1.8,50,15.43209877
6871,151,1.51,96,42.10341652
6872,167,1.67,66,23.66524436
6873,143,1.43,28,13.69260111
6874,150,1.5,32,14.22222222
6875,143,1.43,84,41.07780332
6876,149,1.49,49,22.07107788
6877,172,1.72,63,21.29529475
6878,162,1.62,53,20.19509221
6879,176,1.76,39,12.59039256
6880,147,1.47,50,23.1385071
6881,175,1.75,94,30.69387755
6882,140,1.4,49,25
6883,166,1.66,72,26.12861083
6884,156,1.56,34,13.97107166
6885,152,1.52,61,26.40235457
6886,170,1.7,38,13.14878893
6887,176,1.76,81,26.14927686
6888,174,1.74,56,18.49649888
6889,156,1.56,72,29.58579882
6890,149,1.49,96,43.24129544
6891,163,1.63,64,24.08822312
6892,174,1.74,54,17.83590963
6893,170,1.7,53,18.33910035
6894,179,1.79,58,18.10180706
6895,150,1.5,92,40.88888889
6896,162,1.62,36,13.71742112
6897,180,1.8,28,8.641975309
6898,158,1.58,32,12.81845858
6899,168,1.68,26,9.212018141
6900,177,1.77,54,17.23642631
6901,170,1.7,80,27.6816609
6902,152,1.52,86,37.22299169
6903,164,1.64,45,16.73111243
6904,153,1.53,65,27.76709812
6905,161,1.61,51,19.67516685
6906,180,1.8,50,15.43209877
6907,163,1.63,66,24.84098009
6908,164,1.64,98,36.43664485
6909,164,1.64,55,20.44913742
6910,165,1.65,45,16.52892562
6911,159,1.59,80,31.64431787
6912,176,1.76,50,16.14152893
6913,146,1.46,59,27.67873898
6914,149,1.49,100,45.04301608
6915,175,1.75,84,27.42857143
6916,179,1.79,89,27.77691083
6917,167,1.67,49,17.56965112
6918,146,1.46,42,19.7035091
6919,145,1.45,64,30.43995244
6920,154,1.54,67,28.25096981
6921,143,1.43,93,45.47899653
6922,144,1.44,36,17.36111111
6923,177,1.77,28,8.937406237
6924,143,1.43,40,19.56085872
6925,168,1.68,57,20.19557823
6926,179,1.79,88,27.46481071
6927,166,1.66,64,23.22543185
6928,165,1.65,59,21.67125803
6929,140,1.4,42,21.42857143
6930,160,1.6,28,10.9375
6931,164,1.64,27,10.03866746
6932,161,1.61,85,32.79194476
6933,164,1.64,36,13.38488995
6934,157,1.57,82,33.26706966
6935,155,1.55,69,28.72008325
6936,177,1.77,41,13.08691628
6937,161,1.61,97,37.42139578
6938,177,1.77,58,18.51319863
6939,163,1.63,45,16.93703188
6940,141,1.41,64,32.19153966
6941,141,1.41,50,25.14964036
6942,177,1.77,26,8.299020077
6943,169,1.69,31,10.8539617
6944,176,1.76,100,32.28305785
6945,158,1.58,56,22.43230252
6946,172,1.72,89,30.0838291
6947,157,1.57,95,38.54111729
6948,148,1.48,71,32.41417093
6949,175,1.75,87,28.40816327
6950,162,1.62,90,34.29355281
6951,144,1.44,29,13.98533951
6952,153,1.53,94,40.15549575
6953,163,1.63,97,36.50871316
6954,141,1.41,80,40.23942458
6955,148,1.48,43,19.6311176
6956,167,1.67,81,29.04370899
6957,178,1.78,80,25.2493372
6958,158,1.58,62,24.8357635
6959,161,1.61,98,37.80718336
6960,171,1.71,45,15.38935057
6961,178,1.78,95,29.98358793
6962,143,1.43,47,22.984009
6963,156,1.56,92,37.80407627
6964,152,1.52,67,28.99930748
6965,153,1.53,41,17.51463112
6966,168,1.68,68,24.09297052
6967,157,1.57,27,10.95379123
6968,180,1.8,38,11.72839506
6969,164,1.64,51,18.96192742
6970,162,1.62,38,14.47950008
6971,140,1.4,42,21.42857143
6972,147,1.47,76,35.1705308
6973,164,1.64,93,34.57763236
6974,169,1.69,80,28.01022373
6975,156,1.56,26,10.68376068
6976,143,1.43,36,17.60477285
6977,174,1.74,57,18.8267935
6978,164,1.64,51,18.96192742
6979,157,1.57,66,26.77593411
6980,179,1.79,68,21.22280828
6981,150,1.5,89,39.55555556
6982,153,1.53,27,11.53402537
6983,146,1.46,99,46.44398574
6984,160,1.6,52,20.3125
6985,163,1.63,26,9.785840641
6986,174,1.74,69,22.79032897
6987,179,1.79,28,8.738803408
6988,172,1.72,84,28.39372634
6989,180,1.8,46,14.19753086
6990,165,1.65,39,14.32506887
6991,161,1.61,85,32.79194476
6992,144,1.44,47,22.66589506
6993,166,1.66,86,31.20917405
6994,166,1.66,42,15.24168965
6995,167,1.67,100,35.85643085
6996,156,1.56,61,25.06574622
6997,151,1.51,47,20.613131
6998,160,1.6,36,14.0625
6999,169,1.69,27,9.453450509
7000,141,1.41,72,36.21548212
7001,166,1.66,93,33.74945565
7002,177,1.77,62,19.78997095
7003,169,1.69,77,26.95984034
7004,152,1.52,29,12.55193906
7005,166,1.66,81,29.39468718
